"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.tomcat.util.buf.ByteChunk.toStringInternal() ByteChunk.java","1","< 0.1","1","225"
"org.apache.catalina.connector.Response.getHeader(String) Response.java","1","< 0.1","0.7","148"
"org.apache.catalina.connector.Request.parseCookies() Request.java","1","< 0.1","0.3","38"
"org.apache.catalina.connector.Request.getQueryString() Request.java","1","< 0.1","0.8","186"
"org.springframework.web.servlet.mvc.condition.RequestMethodsRequestCondition.getMatchingCondition(HttpServletRequest) RequestMethodsRequestCondition.java","1","< 0.1","0.4","37"
"org.apache.tomcat.util.http.MimeHeaders.addValue(byte[], int, int) MimeHeaders.java","1","< 0.1","1","114"
"org.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodProcessor.determineCompatibleMediaTypes(List, List, List) AbstractMessageConverterMethodProcessor.java","1","< 0.1","0.4","37"
"org.apache.tomcat.util.threads.TaskQueue.offer(Object) TaskQueue.java","1","< 0.1","0.2","38"
"org.springframework.web.method.support.ModelAndViewContainer.<init>() ModelAndViewContainer.java","1","< 0.1","0.6","37"
"org.springframework.web.multipart.support.MultipartResolutionDelegate.isMultipartContent(HttpServletRequest) MultipartResolutionDelegate.java","1","< 0.1","0.1","37"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.registerReadInterest() NioEndpoint.java","1","< 0.1","0.2","38"
"sun.management.MappedMXBeanType$CompositeDataMXBeanType.toJavaTypeData(Object) MappedMXBeanType.java","1","< 0.1","0.2","16"
"org.apache.catalina.connector.ResponseFacade.getOutputStream() ResponseFacade.java","1","< 0.1","0.5","75"
"org.springframework.web.util.ServletRequestPathUtils$Servlet4Delegate.getServletPathPrefix(HttpServletRequest) ServletRequestPathUtils.java","1","< 0.1","0.3","37"
"org.apache.tomcat.util.buf.ByteChunk.getBytes() ByteChunk.java","1","< 0.1","1","635"
"javax.management.openmbean.CompositeType.getType(String) CompositeType.java","1","< 0.1","1","521"
"java.lang.Thread.blockedOn(Interruptible) Thread.java","1","< 0.1","1","188"
"org.apache.tomcat.util.http.parser.HttpParser.readDigits(Reader) HttpParser.java","1","< 0.1","0.7","38"
"org.springframework.http.server.DefaultPathContainer.createFromUrlPath(String, PathContainer$Options) DefaultPathContainer.java","1","< 0.1","0.7","74"
"org.apache.catalina.connector.Response.getHeaders(String) Response.java","1","< 0.1","0.4","74"
"org.apache.catalina.mapper.MappingData.recycle() MappingData.java","1","< 0.1","0.4","38"
"org.springframework.web.method.HandlerMethod$ReturnValueMethodParameter.<init>(HandlerMethod, Object) HandlerMethod.java","1","< 0.1","0.2","37"
"org.apache.tomcat.util.http.parser.Host$MessageBytesReader.read() Host.java","1","< 0.1","1","684"
"org.springframework.web.util.pattern.PathPattern.compareTo(Object) PathPattern.java","1","< 0.1","0.1","37"
"org.apache.tomcat.util.http.MimeHeaders.setValue(String) MimeHeaders.java","1","< 0.1","0.8","74"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.serializeValue(JsonGenerator, Object) DefaultSerializerProvider.java","1","0.2","< 0.1","7"
"org.apache.tomcat.util.http.parser.HttpParser.readToken(Reader) HttpParser.java","1","< 0.1","1","113"
"org.springframework.web.method.annotation.ModelAttributeMethodProcessor.supportsReturnType(MethodParameter) ModelAttributeMethodProcessor.java","1","< 0.1","0.2","37"
"org.springframework.web.util.pattern.PathPattern.matchAndExtract(PathContainer) PathPattern.java","1","< 0.1","0.5","37"
"org.apache.coyote.http11.Http11Processor.checkMaxSwallowSize() Http11Processor.java","1","< 0.1","0.2","37"
"org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder.<init>(Object, String) ExtendedServletRequestDataBinder.java","1","< 0.1","0.1","37"
"org.apache.catalina.connector.Response.addHeader(String, String) Response.java","1","< 0.1","0.1","37"
"org.springframework.web.filter.OncePerRequestFilter.getAlreadyFilteredAttributeName() OncePerRequestFilter.java","1","< 0.1","1","139"
"org.apache.tomcat.util.threads.TaskQueue.offer(Runnable) TaskQueue.java","1","< 0.1","0.6","38"
"org.springframework.web.method.annotation.ModelFactory.updateModel(NativeWebRequest, ModelAndViewContainer) ModelFactory.java","1","< 0.1","0.2","38"
"org.apache.tomcat.util.net.SocketBufferHandler.configureWriteBufferForWrite() SocketBufferHandler.java","1","< 0.1","0.8","186"
"org.apache.catalina.connector.OutputBuffer.write(byte[], int, int) OutputBuffer.java","1","< 0.1","0.1","37"
"org.apache.tomcat.util.net.NioEndpoint$Poller.add(NioEndpoint$NioSocketWrapper, int) NioEndpoint.java","1","< 0.1","0.3","38"
"java.lang.management.MemoryUsage.from(CompositeData) MemoryUsage.java","1","< 0.1","0.1","16"
"org.apache.coyote.http11.Http11Processor.prepareExpectation(MimeHeaders) Http11Processor.java","1","< 0.1","0.1","38"
"org.springframework.web.context.request.ServletWebRequest.updateResponseIdempotent(String, long) ServletWebRequest.java","1","< 0.1","0.3","37"
"org.springframework.web.method.support.ModelAndViewContainer.mergeAttributes(Map) ModelAndViewContainer.java","1","< 0.1","0.2","37"
"org.apache.tomcat.util.buf.MessageBytes.setString(String) MessageBytes.java","1","< 0.1","1","597"
"org.apache.catalina.connector.RequestFacade.isAsyncSupported() RequestFacade.java","1","< 0.1","0.8","187"
"org.springframework.web.util.pattern.PathPattern.matches(PathContainer) PathPattern.java","1","< 0.1","0.4","37"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.<init>(IOContext, int, ObjectCodec, OutputStream, char) UTF8JsonGenerator.java","1","< 0.1","0.2","16"
"org.springframework.web.util.pattern.PathPattern.compareTo(PathPattern) PathPattern.java","1","< 0.1","0.7","37"
"org.springframework.util.MimeTypeUtils.sortBySpecificity(List) MimeTypeUtils.java","1","< 0.1","0.7","37"
"javax.management.openmbean.OpenType.isAssignableFrom(OpenType) OpenType.java","1","< 0.1","0.8","169"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider._serialize(JsonGenerator, Object, JsonSerializer) DefaultSerializerProvider.java","1","0.1","< 0.1","7"
"org.apache.catalina.connector.Response.addHeader(String, String, Charset) Response.java","1","< 0.1","0.2","37"
"org.apache.tomcat.util.http.MimeHeaders.addValue(String) MimeHeaders.java","1","< 0.1","0.7","111"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.close() UTF8JsonGenerator.java","1","< 0.1","0.4","16"
"org.springframework.web.bind.ServletRequestDataBinder.<init>(Object, String) ServletRequestDataBinder.java","1","< 0.1","0.3","37"
"org.springframework.http.MediaType.parseMediaType(String) MediaType.java","1","< 0.1","0.1","14"
"org.springframework.web.method.HandlerMethod$HandlerMethodParameter.<init>(HandlerMethod, int) HandlerMethod.java","1","< 0.1","0.1","37"
"org.apache.catalina.core.ApplicationFilterFactory.matchFiltersURL(FilterMap, String) ApplicationFilterFactory.java","1","< 0.1","0.8","152"
"org.apache.tomcat.util.http.MimeHeaders.findHeader(String, int) MimeHeaders.java","1","< 0.1","0.3","38"
"org.springframework.web.servlet.mvc.method.annotation.JsonViewResponseBodyAdvice.supports(MethodParameter, Class) JsonViewResponseBodyAdvice.java","1","< 0.1","0.2","37"
"java.lang.management.MemoryUsage.<init>(CompositeData) MemoryUsage.java","1","< 0.1","0.2","16"
"org.apache.catalina.connector.OutputBuffer.writeBytes(byte[], int, int) OutputBuffer.java","1","< 0.1","0.1","37"
"javax.management.openmbean.CompositeDataSupport.makeMap(String[], Object[]) CompositeDataSupport.java","1","< 0.1","1","34"
"org.springframework.web.util.pattern.SeparatorPathElement.matches(int, PathPattern$MatchingContext) SeparatorPathElement.java","1","< 0.1","0.6","74"
"org.apache.catalina.connector.CoyoteOutputStream.checkNonBlockingWrite() CoyoteOutputStream.java","1","< 0.1","0.7","150"
"org.springframework.beans.TypeConverterSupport.convertIfNecessary(Object, Class, MethodParameter) TypeConverterSupport.java","1","0.1","0.2","7"
"com.sun.management.internal.GcInfoCompositeData.getMemoryUsageAfterGc(CompositeData) GcInfoCompositeData.java","1","1","< 0.1","1"
"org.springframework.web.method.annotation.SessionAttributesHandler.storeAttributes(WebRequest, Map) SessionAttributesHandler.java","1","< 0.1","1","38"
"java.lang.Thread.interrupted() Thread.java","1","< 0.1","1","420"
"com.fasterxml.jackson.core.JsonFactory.createGenerator(OutputStream, JsonEncoding) JsonFactory.java","1","0.1","0.1","7"
"org.apache.catalina.connector.RequestFacade.getSession(boolean) RequestFacade.java","1","< 0.1","0.4","75"
"org.apache.tomcat.util.buf.MessageBytes.getCharset() MessageBytes.java","1","< 0.1","1","482"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator._flushBuffer() UTF8JsonGenerator.java","1","< 0.1","0.1","48"
"org.apache.tomcat.util.buf.ByteChunk.allocate(int, int) ByteChunk.java","1","< 0.1","1","445"
"org.apache.tomcat.util.net.SocketBufferHandler.configureWriteBufferForRead() SocketBufferHandler.java","1","< 0.1","0.6","151"
"org.springframework.util.ConcurrentLruCache.processRead(ConcurrentLruCache$Node) ConcurrentLruCache.java","1","< 0.1","0.3","74"
"org.springframework.web.method.HandlerMethod$ReturnValueMethodParameter.getParameterType() HandlerMethod.java","1","< 0.1","1","481"
"org.apache.coyote.http11.Http11Processor.endRequest() Http11Processor.java","1","< 0.1","0.5","38"
"org.springframework.core.annotation.SynthesizingMethodParameter.<init>(Method, int) SynthesizingMethodParameter.java","1","< 0.1","0.1","37"
"org.springframework.web.method.annotation.AbstractNamedValueMethodArgumentResolver.resolveEmbeddedValuesAndExpressions(String) AbstractNamedValueMethodArgumentResolver.java","1","< 0.1","0.4","37"
"sun.nio.ch.SocketChannelImpl.ensureOpenAndConnected() SocketChannelImpl.java","1","< 0.1","1","276"
"org.apache.tomcat.util.net.NioEndpoint$Poller.events() NioEndpoint.java","1","< 0.1","0.9","114"
"org.apache.tomcat.util.http.parser.HttpParser.skipConstant(Reader, String) HttpParser.java","1","< 0.1","0.7","113"
"org.springframework.web.servlet.DispatcherServlet.processDispatchResult(HttpServletRequest, HttpServletResponse, HandlerExecutionChain, ModelAndView, Exception) DispatcherServlet.java","1","< 0.1","0.3","46"
"org.apache.coyote.http11.Http11OutputBuffer.checkLengthBeforeWrite(int) Http11OutputBuffer.java","1","< 0.1","1","444"
"org.springframework.ui.ExtendedModelMap.mergeAttributes(Map) ExtendedModelMap.java","1","< 0.1","0.1","37"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl.createInstance(SerializationConfig, SerializerFactory) DefaultSerializerProvider.java","1","< 0.1","0.1","28"
"org.apache.catalina.connector.OutputBuffer.append(byte[], int, int) OutputBuffer.java","1","< 0.1","0.1","37"
"org.springframework.web.context.request.ServletWebRequest.getNativeRequest(Class) ServletWebRequest.java","0.9","< 0.1","0.6","111"
"org.springframework.web.filter.OncePerRequestFilter.isAsyncDispatch(HttpServletRequest) OncePerRequestFilter.java","0.9","< 0.1","0.7","139"
"org.apache.tomcat.util.http.parser.HttpParser.skipLws(Reader) HttpParser.java","0.9","< 0.1","0.9","264"
"org.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodProcessor.getMostSpecificMediaType(MediaType, MediaType) AbstractMessageConverterMethodProcessor.java","0.9","< 0.1","0.3","74"
"com.sun.management.internal.GcInfoCompositeData.getMemoryUsageBeforeGc(CompositeData) GcInfoCompositeData.java","0.9","0.9","< 0.1","1"
"org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyMethodProcessor.supportsReturnType(MethodParameter) RequestResponseBodyMethodProcessor.java","0.9","< 0.1","0.5","37"
"org.apache.catalina.connector.RequestFacade.getRemoteAddr() RequestFacade.java","0.9","< 0.1","0.1","38"
"org.springframework.web.method.support.ModelAndViewContainer.addAllAttributes(Map) ModelAndViewContainer.java","0.9","< 0.1","0.2","37"
"org.apache.catalina.connector.ResponseFacade.isCommitted() ResponseFacade.java","0.9","< 0.1","0.1","37"
"org.springframework.http.MediaType.isLessSpecific(MimeType) MediaType.java","0.9","< 0.1","< 0.1","21"
"org.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodArgumentResolver.createInputMessage(NativeWebRequest) AbstractMessageConverterMethodArgumentResolver.java","0.9","< 0.1","0.4","37"
"org.springframework.web.servlet.mvc.condition.ConsumesRequestCondition.getMatchingCondition(HttpServletRequest) ConsumesRequestCondition.java","0.9","< 0.1","0.2","37"
"org.springframework.web.servlet.support.AbstractFlashMapManager.retrieveAndUpdate(HttpServletRequest, HttpServletResponse) AbstractFlashMapManager.java","0.9","< 0.1","0.2","37"
"org.springframework.web.bind.WebDataBinder.<init>(Object, String) WebDataBinder.java","0.9","< 0.1","0.2","37"
"org.apache.catalina.connector.Response.recycle() Response.java","0.9","< 0.1","0.3","38"
"javax.management.openmbean.TabularDataSupport.internalCalculateIndex(CompositeData) TabularDataSupport.java","0.9","< 0.1","0.4","16"
"org.springframework.web.servlet.mvc.method.annotation.ResponseBodyEmitterReturnValueHandler.supportsReturnType(MethodParameter) ResponseBodyEmitterReturnValueHandler.java","0.9","< 0.1","0.6","37"
"org.springframework.context.i18n.LocaleContextHolder.setLocale(Locale, boolean) LocaleContextHolder.java","0.9","< 0.1","0.3","37"
"java.util.concurrent.locks.LockSupport.unpark(Thread) LockSupport.java","0.9","< 0.1","0.9","55"
"org.apache.tomcat.util.http.Parameters.recycle() Parameters.java","0.9","< 0.1","0.4","76"
"org.apache.tomcat.util.buf.MessageBytes.setBytes(byte[], int, int) MessageBytes.java","0.8","< 0.1","0.8","380"
"org.apache.tomcat.util.http.parser.HttpParser$DomainParseState.next(int) HttpParser.java","0.8","< 0.1","0.8","380"
"org.springframework.web.servlet.mvc.condition.ProducesRequestCondition.getMatchingCondition(HttpServletRequest) ProducesRequestCondition.java","0.8","< 0.1","0.2","37"
"com.fasterxml.jackson.databind.ObjectMapper._serializerProvider(SerializationConfig) ObjectMapper.java","0.8","< 0.1","0.1","21"
"org.apache.catalina.connector.ResponseFacade.getStatus() ResponseFacade.java","0.8","< 0.1","0.5","112"
"org.apache.coyote.http11.Http11OutputBuffer.sendStatus() Http11OutputBuffer.java","0.8","< 0.1","0.3","37"
"org.springframework.validation.support.BindingAwareModelMap.<init>() BindingAwareModelMap.java","0.8","< 0.1","0.1","37"
"org.springframework.web.util.ServletRequestPathUtils.setParsedRequestPath(RequestPath, ServletRequest) ServletRequestPathUtils.java","0.8","< 0.1","0.2","38"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl.createInstance(SerializationConfig, SerializerFactory) DefaultSerializerProvider.java","0.8","< 0.1","0.1","28"
"com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap.untypedValueSerializer(Class) ReadOnlyClassToSerializerMap.java","0.8","< 0.1","0.5","111"
"org.apache.catalina.connector.Response.checkSpecialHeader(String, String) Response.java","0.8","< 0.1","0.1","37"
"org.apache.tomcat.util.net.SocketBufferHandler.setWriteBufferConfiguredForWrite(boolean) SocketBufferHandler.java","0.8","< 0.1","0.8","337"
"org.apache.coyote.http11.Http11OutputBuffer.commit() Http11OutputBuffer.java","0.8","< 0.1","0.4","37"
"org.springframework.core.MethodParameter.<init>(Method, int) MethodParameter.java","0.8","< 0.1","< 0.1","16"
"com.fasterxml.jackson.databind.ser.BeanPropertyWriter.serializeAsField(Object, JsonGenerator, SerializerProvider) BeanPropertyWriter.java","0.8","< 0.1","0.1","14"
"org.springframework.ui.ExtendedModelMap.mergeAttributes(Map) ExtendedModelMap.java","0.8","< 0.1","0.1","37"
"org.springframework.http.MediaType.isMoreSpecific(MimeType) MediaType.java","0.8","< 0.1","0.2","21"
"java.lang.Thread.setContextClassLoader(ClassLoader) Thread.java","0.8","< 0.1","0.5","95"
"org.apache.tomcat.util.http.MimeHeaders.createHeader() MimeHeaders.java","0.8","< 0.1","0.8","299"
"org.apache.catalina.connector.OutputBuffer.appendByteArray(byte[], int, int) OutputBuffer.java","0.8","< 0.1","0.1","37"
"org.springframework.core.annotation.TypeMappedAnnotations$IsPresent.doWithAnnotations(Object, int, Object, Annotation[]) TypeMappedAnnotations.java","0.8","< 0.1","0.2","48"
"org.springframework.core.MethodParameter.getNestedParameterType() MethodParameter.java","0.8","< 0.1","0.5","112"
"org.springframework.web.context.request.ServletWebRequest.validateIfMatch(String) ServletWebRequest.java","0.8","< 0.1","0.2","37"
"org.springframework.http.server.ServletServerHttpResponse.<init>(HttpServletResponse) ServletServerHttpResponse.java","0.8","< 0.1","0.2","37"
"org.apache.catalina.connector.InputBuffer.recycle() InputBuffer.java","0.7","< 0.1","0.3","38"
"org.apache.catalina.connector.Response.sendAcknowledgement(ContinueResponseTiming) Response.java","0.7","< 0.1","0.3","38"
"org.apache.catalina.connector.RequestFacade.getHttpServletMapping() RequestFacade.java","0.7","< 0.1","0.1","37"
"org.springframework.core.MethodParameter.<init>(Method, int, int) MethodParameter.java","0.7","< 0.1","0.1","16"
"org.springframework.http.converter.json.AbstractJackson2HttpMessageConverter.getJavaType(Type, Class) AbstractJackson2HttpMessageConverter.java","0.7","0.1","< 0.1","7"
"org.springframework.web.util.WebUtils.getSessionId(HttpServletRequest) WebUtils.java","0.7","< 0.1","0.2","38"
"org.springframework.web.servlet.mvc.condition.HeadersRequestCondition.getMatchingCondition(HttpServletRequest) HeadersRequestCondition.java","0.7","< 0.1","0.1","37"
"org.apache.coyote.http11.Http11Processor.prepareRequestProtocol() Http11Processor.java","0.7","< 0.1","0.3","38"
"org.apache.tomcat.util.buf.ByteChunk.append(ByteChunk) ByteChunk.java","0.7","< 0.1","0.2","38"
"org.apache.catalina.connector.Request.getRemoteAddr() Request.java","0.7","< 0.1","0.3","38"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.hasSerializerFor(Class, AtomicReference) DefaultSerializerProvider.java","0.7","< 0.1","0.1","21"
"org.springframework.web.servlet.handler.ConversionServiceExposingInterceptor.preHandle(HttpServletRequest, HttpServletResponse, Object) ConversionServiceExposingInterceptor.java","0.7","< 0.1","0.2","37"
"sun.management.LazyCompositeData.isTypeMatched(CompositeType, CompositeType) LazyCompositeData.java","0.7","< 0.1","0.3","19"
"org.apache.catalina.connector.Response.isAppCommitted() Response.java","0.7","< 0.1","0.4","37"
"org.apache.coyote.AsyncStateMachine.isAsync() AsyncStateMachine.java","0.7","< 0.1","0.7","304"
"com.fasterxml.jackson.databind.ObjectMapper.constructType(Type) ObjectMapper.java","0.7","0.1","< 0.1","7"
"org.apache.catalina.core.ApplicationFilterFactory.matchDispatcher(FilterMap, DispatcherType) ApplicationFilterFactory.java","0.7","< 0.1","0.7","304"
"org.apache.tomcat.util.buf.MessageBytes.equals(String) MessageBytes.java","0.7","< 0.1","0.4","113"
"com.fasterxml.jackson.core.io.IOContext.allocConcatBuffer() IOContext.java","0.7","< 0.1","0.3","37"
"sun.nio.ch.SocketChannelImpl.configureSocketNonBlockingIfVirtualThread() SocketChannelImpl.java","0.7","< 0.1","0.7","276"
"org.springframework.validation.DataBinder.<init>(Object, String) DataBinder.java","0.7","< 0.1","0.3","37"
"org.springframework.web.servlet.support.SessionFlashMapManager.retrieveFlashMaps(HttpServletRequest) SessionFlashMapManager.java","0.7","< 0.1","0.1","37"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl.<init>(SerializerProvider, SerializationConfig, SerializerFactory) DefaultSerializerProvider.java","0.7","< 0.1","0.1","28"
"org.apache.catalina.connector.Request.isAsyncSupported() Request.java","0.7","< 0.1","0.7","301"
"com.fasterxml.jackson.core.io.IOContext.allocWriteEncodingBuffer() IOContext.java","0.6","< 0.1","0.2","37"
"org.springframework.util.LinkedCaseInsensitiveMap$EntrySet.iterator() LinkedCaseInsensitiveMap.java","0.6","< 0.1","0.2","37"
"org.apache.coyote.http11.Http11OutputBuffer.isBlocking() Http11OutputBuffer.java","0.6","< 0.1","0.6","299"
"org.apache.tomcat.util.http.MimeHeaders.getValue(int) MimeHeaders.java","0.6","< 0.1","0.6","298"
"org.springframework.http.MediaType.<init>(MimeType) MediaType.java","0.6","< 0.1","0.6","14"
"org.springframework.web.filter.ServerHttpObservationFilter.findObservationContext(HttpServletRequest) ServerHttpObservationFilter.java","0.6","< 0.1","0.2","46"
"org.springframework.ui.ExtendedModelMap.<init>() ExtendedModelMap.java","0.6","< 0.1","0.2","37"
"org.apache.catalina.connector.Request.getSession(boolean) Request.java","0.6","< 0.1","0.3","75"
"org.springframework.web.servlet.support.RequestContextUtils.getInputFlashMap(HttpServletRequest) RequestContextUtils.java","0.6","< 0.1","0.1","37"
"org.apache.catalina.connector.Response.setContentType(String) Response.java","0.6","< 0.1","0.3","37"
"org.springframework.core.MethodParameter.validateIndex(Executable, int) MethodParameter.java","0.6","< 0.1","0.6","16"
"sun.nio.ch.SocketChannelImpl.translateAndSetReadyOps(int, SelectionKeyImpl) SocketChannelImpl.java","0.6","< 0.1","0.3","47"
"org.springframework.ui.ModelMap.mergeAttributes(Map) ModelMap.java","0.6","< 0.1","0.6","37"
"org.springframework.web.servlet.resource.ResourceUrlProviderExposingInterceptor.preHandle(HttpServletRequest, HttpServletResponse, Object) ResourceUrlProviderExposingInterceptor.java","0.6","< 0.1","0.2","37"
"org.springframework.util.ConcurrentLruCache$ReadOperations.recordRead(ConcurrentLruCache$Node) ConcurrentLruCache.java","0.6","< 0.1","0.4","74"
"org.springframework.web.context.request.async.WebAsyncUtils.createAsyncWebRequest(HttpServletRequest, HttpServletResponse) WebAsyncUtils.java","0.6","< 0.1","0.2","37"
"com.fasterxml.jackson.databind.type.TypeFactory.constructType(Type) TypeFactory.java","0.6","< 0.1","< 0.1","7"
"org.apache.catalina.connector.Request.notifyAttributeRemoved(String, Object) Request.java","0.6","< 0.1","0.6","152"
"org.springframework.web.method.annotation.ModelFactory.findSessionAttributeArguments(HandlerMethod) ModelFactory.java","0.6","< 0.1","0.3","37"
"com.fasterxml.jackson.core.io.NumberOutput.outputLong(long, byte[], int) NumberOutput.java","0.6","< 0.1","0.1","37"
"org.springframework.validation.DataBinder.getTypeConverter() DataBinder.java","0.6","< 0.1","0.2","37"
"org.apache.tomcat.util.net.NioEndpoint$Poller.addEvent(NioEndpoint$PollerEvent) NioEndpoint.java","0.6","< 0.1","0.5","38"
"com.fasterxml.jackson.databind.SerializerProvider._findExplicitUntypedSerializer(Class) SerializerProvider.java","0.6","< 0.1","0.1","21"
"org.springframework.web.context.request.ServletWebRequest.getNativeResponse(Class) ServletWebRequest.java","0.6","< 0.1","0.1","37"
"org.apache.catalina.connector.OutputBuffer.transfer(byte[], int, int, ByteBuffer) OutputBuffer.java","0.6","< 0.1","0.3","37"
"com.fasterxml.jackson.core.JsonFactory._createUTF8Generator(OutputStream, IOContext) JsonFactory.java","0.6","< 0.1","< 0.1","7"
"org.springframework.beans.TypeConverterSupport.convertIfNecessary(Object, Class, TypeDescriptor) TypeConverterSupport.java","0.6","< 0.1","< 0.1","7"
"javax.management.openmbean.TabularType.isAssignableFrom(OpenType) TabularType.java","0.6","0.1","< 0.1","4"
"com.fasterxml.jackson.databind.type.TypeFactory._fromAny(ClassStack, Type, TypeBindings) TypeFactory.java","0.6","< 0.1","< 0.1","7"
"org.springframework.web.util.WebUtils.isIncludeRequest(ServletRequest) WebUtils.java","0.6","< 0.1","0.1","37"
"org.springframework.web.context.request.ServletWebRequest.addCachingResponseHeaders(String, long) ServletWebRequest.java","0.5","< 0.1","0.1","37"
"com.fasterxml.jackson.databind.ser.std.NumberSerializers$LongSerializer.serialize(Object, JsonGenerator, SerializerProvider) NumberSerializers.java","0.5","< 0.1","< 0.1","16"
"sun.management.GarbageCollectorImpl.getObjectName() GarbageCollectorImpl.java","0.5","0.5","< 0.1","1"
"org.apache.catalina.connector.Request.getHttpServletMapping() Request.java","0.5","< 0.1","0.1","37"
"sun.management.Util.newObjectName(String, String) Util.java","0.5","0.5","< 0.1","1"
"org.apache.coyote.http11.Http11Processor.setSocketWrapper(SocketWrapperBase) Http11Processor.java","0.5","< 0.1","0.2","38"
"org.springframework.http.server.DefaultPathContainer.decodeAndParsePathSegment(String) DefaultPathContainer.java","0.5","< 0.1","0.2","37"
"org.apache.coyote.http11.Http11OutputBuffer.write(byte[]) Http11OutputBuffer.java","0.5","< 0.1","0.4","74"
"org.springframework.beans.TypeConverterDelegate.convertIfNecessary(String, Object, Object, Class, TypeDescriptor) TypeConverterDelegate.java","0.5","< 0.1","0.2","7"
"sun.management.LazyCompositeData.getLong(CompositeData, String) LazyCompositeData.java","0.5","< 0.1","0.3","67"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.afterExecute(Runnable, Throwable) ThreadPoolExecutor.java","0.5","< 0.1","0.2","38"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.<init>(SerializerProvider, SerializationConfig, SerializerFactory) DefaultSerializerProvider.java","0.5","< 0.1","0.1","28"
"sun.management.Util.newObjectName(String) Util.java","0.5","0.5","0.5","1"
"com.fasterxml.jackson.core.io.ContentReference.construct(boolean, Object) ContentReference.java","0.5","< 0.1","0.2","37"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator._releaseBuffers() UTF8JsonGenerator.java","0.5","< 0.1","0.1","16"
"org.springframework.util.MimeTypeUtils.bubbleSort(List, BiPredicate) MimeTypeUtils.java","0.5","< 0.1","0.2","37"
"org.apache.catalina.connector.RequestFacade.getCharacterEncoding() RequestFacade.java","0.5","< 0.1","0.3","74"
"org.springframework.core.annotation.TypeMappedAnnotations$IsPresent.doWithAnnotations(Object, int, Object, Annotation[]) TypeMappedAnnotations.java","0.5","< 0.1","0.5","48"
"sun.nio.ch.SocketChannelImpl.endWrite(boolean, boolean) SocketChannelImpl.java","0.5","< 0.1","0.5","184"
"org.apache.catalina.connector.ResponseFacade.isFinished() ResponseFacade.java","0.5","< 0.1","0.3","75"
"org.apache.catalina.connector.InputBuffer.close() InputBuffer.java","0.5","< 0.1","0.2","38"
"org.apache.coyote.http11.Http11OutputBuffer.recycle() Http11OutputBuffer.java","0.5","< 0.1","0.1","38"
"org.apache.tomcat.util.net.SocketBufferHandler.configureReadBufferForRead() SocketBufferHandler.java","0.5","< 0.1","0.3","76"
"org.springframework.http.server.ServletServerHttpResponse$ServletResponseHttpHeaders.<init>(ServletServerHttpResponse) ServletServerHttpResponse.java","0.5","< 0.1","0.4","37"
"org.springframework.web.multipart.support.MultipartResolutionDelegate.getCollectionParameterType(MethodParameter) MultipartResolutionDelegate.java","0.5","< 0.1","0.3","74"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber(long) UTF8JsonGenerator.java","0.5","< 0.1","0.1","16"
"com.fasterxml.jackson.core.io.IOContext.releaseWriteEncodingBuffer(byte[]) IOContext.java","0.5","< 0.1","0.2","38"
"org.springframework.web.servlet.FrameworkServlet.resetContextHolders(HttpServletRequest, LocaleContext, RequestAttributes) FrameworkServlet.java","0.5","< 0.1","0.2","46"
"org.springframework.web.filter.RequestContextFilter.resetContextHolders() RequestContextFilter.java","0.5","< 0.1","0.3","46"
"org.springframework.http.server.ServletServerHttpResponse.getHeaders() ServletServerHttpResponse.java","0.5","< 0.1","0.5","222"
"org.springframework.util.LinkedCaseInsensitiveMap.get(Object) LinkedCaseInsensitiveMap.java","0.5","< 0.1","0.2","56"
"org.apache.catalina.connector.Request.getRequest() Request.java","0.5","< 0.1","0.4","114"
"org.apache.catalina.connector.ResponseFacade.getCharacterEncoding() ResponseFacade.java","0.5","< 0.1","0.1","37"
"java.util.TreeMap$KeySpliterator.tryAdvance(Consumer) TreeMap.java","0.4","< 0.1","< 0.1","19"
"org.apache.catalina.connector.InputBuffer.clear(Buffer) InputBuffer.java","0.4","< 0.1","0.4","76"
"com.fasterxml.jackson.core.json.JsonWriteContext.createChildObjectContext(Object) JsonWriteContext.java","0.4","< 0.1","0.2","37"
