"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.util.concurrent.ForkJoinPool.unmanagedBlock(ForkJoinPool$ManagedBlocker) ForkJoinPool.java","62","< 0.1","9","935"
"java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take() ScheduledThreadPoolExecutor.java","62","0.8","0.5","76"
"sun.nio.ch.IOUtil.writeFromNativeBuffer(FileDescriptor, ByteBuffer, long, boolean, boolean, int, NativeDispatcher) IOUtil.java","61","< 0.1","14","868"
"java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take() ScheduledThreadPoolExecutor.java","61","0.8","4","76"
"org.apache.tomcat.util.http.Rfc6265CookieProcessor.parseCookieHeader(MimeHeaders, ServerCookies) Rfc6265CookieProcessor.java","61","< 0.1","5","868"
"java.util.ResourceBundle.getString(String) ResourceBundle.java","61","< 0.1","24","5208"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.signal() AbstractQueuedSynchronizer.java","60","< 0.1","18","1865"
"java.io.StringReader.reset() StringReader.java","60","< 0.1","40","7788"
"org.apache.catalina.connector.OutputBuffer.flushByteBuffer() OutputBuffer.java","59","< 0.1","9","868"
"java.util.logging.Logger.isLoggable(Level) Logger.java","58","< 0.1","58","22891"
"java.util.regex.Pattern$Slice.match(Matcher, int, CharSequence) Pattern.java","58","< 0.1","5","868"
"org.apache.catalina.core.StandardEngine.getRealm() StandardEngine.java","58","< 0.1","4","868"
"org.apache.catalina.mapper.Mapper.find(Mapper$MapElement[], CharChunk, int, int) Mapper.java","57","< 0.1","31","2604"
"org.apache.coyote.http11.Http11Processor.checkMaxSwallowSize() Http11Processor.java","56","< 0.1","4","868"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.signalNext(AbstractQueuedSynchronizer$Node) AbstractQueuedSynchronizer.java","56","< 0.1","52","14981"
"org.apache.tomcat.util.http.MimeHeaders.findHeader(String, int) MimeHeaders.java","56","< 0.1","16","868"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.compareAndSetState(int, int) AbstractQueuedSynchronizer.java","55","< 0.1","55","20874"
"org.apache.tomcat.util.buf.C2BConverter.convert(CharBuffer, ByteBuffer) C2BConverter.java","54","< 0.1","29","868"
"org.apache.tomcat.util.http.parser.HttpParser.validatePort(Reader, int) HttpParser.java","54","< 0.1","7","868"
"org.apache.catalina.connector.ResponseFacade.setContentType(String) ResponseFacade.java","54","< 0.1","8","868"
"org.apache.tomcat.util.net.SocketWrapperBase.populateReadBuffer(ByteBuffer) SocketWrapperBase.java","54","< 0.1","20","1728"
"java.util.regex.Pattern$BmpCharPropertyGreedy.match(Matcher, int, CharSequence) Pattern.java","53","< 0.1","26","2604"
"org.apache.tomcat.util.net.NioEndpoint$Poller.reg(SelectionKey, NioEndpoint$NioSocketWrapper, int) NioEndpoint.java","53","< 0.1","7","868"
"org.apache.catalina.connector.Response.getWriter() Response.java","52","< 0.1","13","868"
"sun.nio.cs.ISO_8859_1$Decoder.decodeArrayLoop(ByteBuffer, CharBuffer) ISO_8859_1.java","51","< 0.1","29","2604"
"org.apache.coyote.AbstractProcessor.isAsync() AbstractProcessor.java","51","< 0.1","34","6928"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode.block() AbstractQueuedSynchronizer.java","51","< 0.1","35","935"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.registerReadInterest() NioEndpoint.java","49","< 0.1","6","860"
"java.text.SimpleDateFormat.subFormat(int, int, Format$FieldDelegate, StringBuffer, boolean) SimpleDateFormat.java","49","< 0.1","10","1107"
"org.apache.catalina.mapper.Mapper.internalMapExactWrapper(Mapper$MappedWrapper[], CharChunk, MappingData) Mapper.java","49","< 0.1","5","868"
"sun.nio.ch.Util.offerFirstTemporaryDirectBuffer(ByteBuffer) Util.java","48","< 0.1","27","2596"
"org.apache.catalina.connector.RequestFacade.setAttribute(String, Object) RequestFacade.java","48","< 0.1","6","868"
"org.apache.catalina.connector.OutputBuffer.realWriteBytes(ByteBuffer) OutputBuffer.java","47","< 0.1","4","868"
"org.apache.catalina.core.StandardContext.backgroundProcess() StandardContext.java","47","1","0.8","30"
"sun.nio.ch.SelectorImpl.end(boolean) SelectorImpl.java","47","< 0.1","13","1736"
"org.apache.coyote.AbstractProtocol.getKeepAliveTimeout() AbstractProtocol.java","47","< 0.1","13","2588"
"org.apache.catalina.connector.Request.setAttribute(String, Object) Request.java","46","< 0.1","11","2604"
"org.apache.catalina.connector.Response.setCharacterEncoding(String) Response.java","46","< 0.1","12","1736"
"org.apache.catalina.connector.Response.recycle() Response.java","45","< 0.1","7","868"
"org.apache.tomcat.util.http.parser.HttpParser.readLong(Reader) HttpParser.java","44","< 0.1","7","868"
"org.apache.catalina.mapper.Mapper.exactFind(Mapper$MapElement[], CharChunk) Mapper.java","44","< 0.1","7","868"
"org.apache.catalina.valves.AccessLogValve.log(CharArrayWriter) AccessLogValve.java","44","< 0.1","9","868"
"com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java","43","43","< 0.1","1"
"org.apache.tomcat.util.buf.ByteChunk.getBytes() ByteChunk.java","43","< 0.1","43","19080"
"sun.nio.ch.SocketDispatcher.read(FileDescriptor, long, int) SocketDispatcher.java","43","< 0.1","11","1728"
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync.tryReleaseShared(int) ReentrantReadWriteLock.java","43","< 0.1","29","5838"
"java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync.readerShouldBlock() ReentrantReadWriteLock.java","43","< 0.1","28","5838"
"org.apache.coyote.Response.doWrite(ByteBuffer) Response.java","43","< 0.1","5","868"
"org.apache.tomcat.util.net.SocketWrapperBase.write(boolean, ByteBuffer) SocketWrapperBase.java","42","< 0.1","8","1736"
"org.apache.tomcat.util.buf.MessageBytes.duplicate(MessageBytes) MessageBytes.java","41","< 0.1","14","868"
"sun.nio.cs.UTF_8$Decoder.decodeLoop(ByteBuffer, CharBuffer) UTF_8.java","41","< 0.1","5","868"
"org.apache.catalina.mapper.Mapper.internalMapWildcardWrapper(Mapper$MappedWrapper[], int, CharChunk, MappingData) Mapper.java","40","< 0.1","17","868"
"org.apache.tomcat.util.http.FastHttpDateFormat.getCurrentDate() FastHttpDateFormat.java","40","< 0.1","3","868"
"sun.nio.ch.SelectionKeyImpl.readyOps() SelectionKeyImpl.java","40","< 0.1","26","3472"
"java.io.CharArrayWriter.append(char) CharArrayWriter.java","39","< 0.1","26","6076"
"org.apache.catalina.connector.RequestFacade.checkFacade() RequestFacade.java","39","< 0.1","39","17504"
"org.apache.tomcat.util.http.parser.Host$MessageBytesReader.read() Host.java","39","< 0.1","39","15624"
"sun.nio.ch.KQueue.poll(int, long, int, long) KQueue.java (native)","39","< 0.1","39","1737"
"org.apache.catalina.connector.OutputBuffer.clear(Buffer) OutputBuffer.java","39","< 0.1","16","3472"
"org.apache.tomcat.util.buf.MessageBytes.setBytes(byte[], int, int) MessageBytes.java","38","< 0.1","38","13020"
"java.util.regex.Pattern$BmpCharProperty.match(Matcher, int, CharSequence) Pattern.java","38","< 0.1","9","1736"
"org.apache.tomcat.util.buf.MessageBytes.setString(String) MessageBytes.java","38","< 0.1","38","16476"
"org.apache.coyote.http11.Http11OutputBuffer.commit() Http11OutputBuffer.java","38","< 0.1","10","868"
"org.apache.coyote.http11.Http11OutputBuffer.doWrite(ByteBuffer) Http11OutputBuffer.java","37","< 0.1","5","868"
"org.apache.catalina.valves.AbstractAccessLogValve$HostElement.cache(Request) AbstractAccessLogValve.java","37","< 0.1","5","868"
"org.apache.tomcat.util.net.NioEndpoint$Poller.add(NioEndpoint$NioSocketWrapper, int) NioEndpoint.java","37","< 0.1","6","860"
"org.apache.tomcat.util.http.parser.HttpParser.readDigits(Reader) HttpParser.java","37","< 0.1","19","868"
"sun.nio.cs.ThreadLocalCoders$Cache.forName(Object) ThreadLocalCoders.java","37","< 0.1","22","2604"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java","37","37","< 0.1","1"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java","37","37","< 0.1","1"
"org.apache.tomcat.util.http.ConcurrentDateFormat.format(Date) ConcurrentDateFormat.java","37","0.6","0.7","58"
"java.util.ResourceBundle.getObject(String) ResourceBundle.java","37","< 0.1","24","5208"
"sun.nio.ch.SelectorImpl.begin(boolean) SelectorImpl.java","36","< 0.1","10","1737"
"sun.nio.cs.UTF_8$Decoder.decodeArrayLoop(ByteBuffer, CharBuffer) UTF_8.java","36","< 0.1","13","868"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.doSignal(AbstractQueuedSynchronizer$ConditionNode, boolean) AbstractQueuedSynchronizer.java","35","< 0.1","12","987"
"java.nio.channels.spi.AbstractInterruptibleChannel.blockedOn(Interruptible) AbstractInterruptibleChannel.java","35","< 0.1","23","3489"
"org.apache.catalina.connector.OutputBuffer.recycle() OutputBuffer.java","35","< 0.1","9","868"
"com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java","35","35","< 0.1","1"
"com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java","35","35","< 0.1","1"
"org.apache.catalina.connector.Request$3.set(Request, String, Object) Request.java","35","< 0.1","4","868"
"sun.nio.ch.SocketDispatcher.write(FileDescriptor, long, int) SocketDispatcher.java","34","< 0.1","5","868"
"org.apache.catalina.valves.AbstractAccessLogValve$DateFormatCache.getFormat(long) AbstractAccessLogValve.java","34","< 0.1","4","868"
"org.apache.coyote.http11.AbstractHttp11JsseProtocol.getEndpoint() AbstractHttp11JsseProtocol.java","34","< 0.1","14","2604"
"org.apache.catalina.connector.Request.getRemoteHost() Request.java","34","< 0.1","6","1736"
"org.apache.tomcat.util.net.AbstractEndpoint.getConnectionTimeout() AbstractEndpoint.java","34","< 0.1","23","4332"
"org.apache.tomcat.util.net.SocketWrapperBase.writeBlocking(ByteBuffer) SocketWrapperBase.java","33","< 0.1","13","1736"
"java.nio.channels.SelectionKey.isReadable() SelectionKey.java","33","< 0.1","13","1736"
"org.apache.coyote.http11.Http11OutputBuffer.checkLengthBeforeWrite(int) Http11OutputBuffer.java","33","< 0.1","33","15608"
"org.apache.catalina.mapper.MappingData.recycle() MappingData.java","33","< 0.1","10","868"
"org.apache.catalina.webresources.StandardRoot.backgroundProcess() StandardRoot.java","33","1","0.2","30"
"java.nio.channels.spi.AbstractSelector.end() AbstractSelector.java","33","< 0.1","13","1736"
"org.apache.tomcat.util.net.AbstractEndpoint.getKeepAliveTimeout() AbstractEndpoint.java","33","< 0.1","13","2588"
"org.apache.catalina.webresources.Cache.backgroundProcess() Cache.java","33","1","0.5","30"
"org.apache.catalina.connector.ResponseFacade.setCharacterEncoding(String) ResponseFacade.java","33","< 0.1","6","868"
"sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java","33","16","0.3","2"
"org.apache.tomcat.util.buf.CharChunk.toString() CharChunk.java","33","< 0.1","12","2604"
"org.apache.coyote.http11.filters.IdentityOutputFilter.doWrite(ByteBuffer) IdentityOutputFilter.java","32","< 0.1","5","868"
"org.apache.catalina.core.StandardWrapper.backgroundProcess() StandardWrapper.java","32","0.1","1","198"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.enableWait(AbstractQueuedSynchronizer$ConditionNode) AbstractQueuedSynchronizer.java","31","< 0.1","11","1055"
"org.apache.catalina.connector.Request.getRemoteAddr() Request.java","31","< 0.1","11","2604"
"sun.nio.ch.SocketDispatcher.read0(FileDescriptor, long, int) SocketDispatcher.java (native)","31","< 0.1","31","1728"
"org.apache.tomcat.util.net.WriteBuffer.isEmpty() WriteBuffer.java","31","< 0.1","5","868"
"java.util.TreeSet.addAll(Collection) TreeSet.java","30","1","4","30"
"org.apache.tomcat.util.buf.MessageBytes.getCharset() MessageBytes.java","30","< 0.1","30","13872"
"org.apache.tomcat.util.http.MimeHeaders.createHeader() MimeHeaders.java","30","< 0.1","30","12144"
"org.apache.catalina.connector.RequestFacade.isAsyncSupported() RequestFacade.java","30","< 0.1","18","2604"
"org.apache.catalina.connector.Response.getContentLength() Response.java","30","< 0.1","20","4340"
"org.apache.catalina.valves.AbstractAccessLogValve$DateFormatCache$Cache.getFormatInternal(long) AbstractAccessLogValve.java","30","< 0.1","5","1475"
"org.apache.catalina.valves.AbstractAccessLogValve$ByteSentElement.addElement(CharArrayWriter, Date, Request, Response, long) AbstractAccessLogValve.java","30","< 0.1","7","868"
"sun.nio.ch.SelectorImpl.processReadyEvents(int, SelectionKeyImpl, Consumer) SelectorImpl.java","30","< 0.1","10","868"
"org.apache.catalina.connector.Request.notifyAttributeAssigned(String, Object, Object) Request.java","30","< 0.1","12","868"
"org.apache.coyote.Response.setCharacterEncoding(String) Response.java","29","< 0.1","8","1736"
"org.apache.catalina.valves.AbstractAccessLogValve$HttpStatusCodeElement.addElement(CharArrayWriter, Date, Request, Response, long) AbstractAccessLogValve.java","29","< 0.1","10","868"
"org.apache.tomcat.util.buf.MessageBytes.toBytesSimple(char[], int, int) MessageBytes.java","29","< 0.1","29","13004"
"org.apache.catalina.connector.RequestFacade.getQueryString() RequestFacade.java","29","< 0.1","12","1736"
"org.apache.coyote.Request.action(ActionCode, Object) Request.java","29","< 0.1","9","1736"
"sun.nio.ch.FileDispatcherImpl.write0(FileDescriptor, long, int) FileDispatcherImpl.java (native)","29","< 0.1","29","868"
"java.nio.MappedByteBuffer.position(int) MappedByteBuffer.java","28","< 0.1","19","3472"
"org.apache.tomcat.util.net.SocketWrapperBase.takeCurrentProcessor() SocketWrapperBase.java","28","< 0.1","6","876"
"org.apache.catalina.connector.RequestFacade.getMethod() RequestFacade.java","28","< 0.1","12","1736"
"java.util.ResourceBundle$CacheKey.hashCode() ResourceBundle.java","28","< 0.1","16","3472"
"java.lang.invoke.VarHandleGuards.guard_LI_I(VarHandle, Object, int, VarHandle$AccessDescriptor) VarHandleGuards.java","28","< 0.1","17","1737"
"org.apache.tomcat.util.http.Parameters.recycle() Parameters.java","28","< 0.1","12","1736"
"org.apache.coyote.http11.Http11OutputBuffer$SocketOutputBuffer.doWrite(ByteBuffer) Http11OutputBuffer.java","27","< 0.1","6","868"
"org.apache.coyote.Request.getAttribute(String) Request.java","27","< 0.1","27","12152"
"org.apache.catalina.connector.InputBuffer.recycle() InputBuffer.java","26","< 0.1","6","868"
"java.io.CharArrayWriter.write(String, int, int) CharArrayWriter.java","26","< 0.1","26","12152"
"org.apache.catalina.connector.RequestFacade.getPathInfo() RequestFacade.java","26","< 0.1","6","868"
"java.nio.HeapCharBuffer.slice() HeapCharBuffer.java","26","< 0.1","4","868"
"java.nio.channels.spi.AbstractSelector.begin() AbstractSelector.java","26","< 0.1","11","1737"
"org.apache.catalina.connector.Response.isCommitted() Response.java","26","< 0.1","26","11284"
"java.util.concurrent.LinkedBlockingDeque.size() LinkedBlockingDeque.java","25","< 0.1","6","868"
"org.apache.catalina.mapper.Mapper.compare(CharChunk, int, int, String) Mapper.java","25","< 0.1","25","9548"
"java.util.Calendar.getDisplayName(int, int, Locale) Calendar.java","25","< 0.1","6","988"
"org.apache.catalina.mapper.Mapper.exactFindIgnoreCase(Mapper$MapElement[], CharChunk) Mapper.java","25","< 0.1","7","868"
"java.nio.CharBuffer.array() CharBuffer.java","25","< 0.1","25","9566"
"javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java","25","0.7","0.2","34"
"org.apache.catalina.core.StandardContext.fireRequestInitEvent(ServletRequest) StandardContext.java","25","< 0.1","11","868"
"org.apache.tomcat.util.net.NioEndpoint$Poller.addEvent(NioEndpoint$PollerEvent) NioEndpoint.java","25","< 0.1","9","868"
"java.lang.ThreadLocal$ThreadLocalMap.getEntry(ThreadLocal) ThreadLocal.java","25","< 0.1","25","9532"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.acquire(AbstractQueuedSynchronizer$Node, int, boolean, boolean, boolean, long) AbstractQueuedSynchronizer.java","24","< 0.1","10","1108"
"org.apache.tomcat.util.net.NioEndpoint.createSocketProcessor(SocketWrapperBase, SocketEvent) NioEndpoint.java","24","< 0.1","7","868"
"org.apache.coyote.AbstractProtocol.getConnectionTimeout() AbstractProtocol.java","24","< 0.1","9","1728"
"java.util.concurrent.locks.ReentrantLock$Sync.tryRelease(int) ReentrantLock.java","23","< 0.1","23","8191"
"sun.nio.ch.SelectionKeyImpl.ensureValid() SelectionKeyImpl.java","23","< 0.1","23","6937"
"java.nio.CharBuffer.arrayOffset() CharBuffer.java","23","< 0.1","23","9602"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(long) AbstractQueuedSynchronizer.java","23","0.1","10","120"
"org.apache.catalina.connector.ResponseFacade.checkFacade() ResponseFacade.java","23","< 0.1","23","10416"
"org.apache.tomcat.util.http.parser.HttpParser$DomainParseState.next(int) HttpParser.java","22","< 0.1","22","8680"
"java.util.ResourceBundle$Control.getCandidateLocales(String, Locale) ResourceBundle.java","22","< 0.1","7","868"
"java.util.concurrent.atomic.AtomicReference.getAndSet(Object) AtomicReference.java","22","< 0.1","6","876"
"org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.lock() ThreadPoolExecutor.java","22","< 0.1","6","868"
"org.apache.tomcat.util.http.MimeHeaders.getValue(int) MimeHeaders.java","22","< 0.1","22","9532"
"org.apache.catalina.core.ApplicationFilterFactory.matchFiltersURL(FilterMap, String) ApplicationFilterFactory.java","22","< 0.1","13","1736"
"java.nio.HeapCharBuffer.<init>(char[], int, int, int, int, int, MemorySegmentProxy) HeapCharBuffer.java","22","< 0.1","4","868"
"org.apache.catalina.connector.CoyoteAdapter.parseSessionSslId(Request) CoyoteAdapter.java","21","< 0.1","10","868"
"org.apache.catalina.connector.Response.sendAcknowledgement(ContinueResponseTiming) Response.java","21","< 0.1","7","868"
"org.apache.coyote.http11.Http11Processor.prepareRequestProtocol() Http11Processor.java","21","< 0.1","9","868"
"java.io.StringReader.<init>(String) StringReader.java","21","< 0.1","15","2596"
"org.apache.coyote.http11.AbstractHttp11Protocol.getMaxKeepAliveRequests() AbstractHttp11Protocol.java","21","< 0.1","7","868"
"org.apache.coyote.http11.Http11Processor.endRequest() Http11Processor.java","21","< 0.1","12","868"
"org.apache.catalina.connector.RequestFacade.getRemoteAddr() RequestFacade.java","21","< 0.1","13","1736"
"org.apache.tomcat.util.buf.B2CConverter.getCharset(String) B2CConverter.java","21","< 0.1","12","1736"
"org.apache.catalina.core.StandardContext.fireRequestDestroyEvent(ServletRequest) StandardContext.java","21","< 0.1","9","868"
"org.apache.catalina.connector.Request.getDecodedRequestURI() Request.java","21","< 0.1","4","868"
"java.nio.MappedByteBuffer.flip() MappedByteBuffer.java","21","< 0.1","14","2596"
"java.util.concurrent.locks.ReentrantLock$Sync.lockInterruptibly() ReentrantLock.java","21","< 0.1","7","944"
"org.apache.coyote.http11.AbstractHttp11JsseProtocol.getEndpoint() AbstractHttp11JsseProtocol.java","20","< 0.1","13","2604"
"javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java","20","0.6","2","34"
"java.nio.MappedByteBuffer.rewind() MappedByteBuffer.java","20","< 0.1","13","2596"
"org.apache.catalina.util.LifecycleBase.fireLifecycleEvent(String, Object) LifecycleBase.java","20","< 0.1","4","246"
"java.nio.MappedByteBuffer.limit(int) MappedByteBuffer.java","20","< 0.1","13","2596"
"sun.nio.ch.SelectionKeyImpl.translateAndSetReadyOps(int) SelectionKeyImpl.java","20","< 0.1","8","868"
"org.apache.tomcat.util.buf.StringCache.toString(CharChunk) StringCache.java","20","< 0.1","13","2604"
"org.apache.catalina.connector.InputBuffer.clear(Buffer) InputBuffer.java","20","< 0.1","8","1736"
"sun.nio.ch.SelectorImpl.processDeregisterQueue() SelectorImpl.java","20","< 0.1","16","3473"
"org.apache.coyote.http11.Http11OutputBuffer.sendStatus() Http11OutputBuffer.java","19","< 0.1","7","868"
"org.apache.tomcat.util.buf.ByteChunk.append(ByteChunk) ByteChunk.java","19","< 0.1","7","868"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.enqueue(AbstractQueuedSynchronizer$Node) AbstractQueuedSynchronizer.java","19","< 0.1","11","987"
"jakarta.servlet.ServletRequestEvent.<init>(ServletContext, ServletRequest) ServletRequestEvent.java","19","< 0.1","13","2604"
"org.apache.tomcat.util.http.MimeHeaders.addValue(String) MimeHeaders.java","19","< 0.1","11","1736"
"org.apache.tomcat.util.buf.MessageBytes.equals(String) MessageBytes.java","19","< 0.1","13","2604"
"java.util.TreeSet.add(Object) TreeSet.java","19","< 0.1","4","930"
"org.apache.coyote.http11.AbstractHttp11Protocol.isSSLEnabled() AbstractHttp11Protocol.java","18","< 0.1","5","868"
"org.apache.coyote.http11.Http11Processor.setSocketWrapper(SocketWrapperBase) Http11Processor.java","18","< 0.1","7","868"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.acquire(int) AbstractQueuedSynchronizer.java","18","< 0.1","7","957"
"org.apache.catalina.valves.AccessLogValve.rotate() AccessLogValve.java","18","< 0.1","2","868"
"org.apache.catalina.connector.Request.getPathInfo() Request.java","18","< 0.1","3","868"
"sun.nio.ch.KQueueSelectorImpl.setEventOps(SelectionKeyImpl) KQueueSelectorImpl.java","18","< 0.1","12","1737"
"org.apache.catalina.connector.Request.getQueryString() Request.java","18","< 0.1","12","2604"
"org.apache.catalina.connector.CoyoteAdapter.normalize(MessageBytes, boolean) CoyoteAdapter.java","18","< 0.1","10","868"
"java.util.Locale.equals(Object) Locale.java","17","< 0.1","15","6076"
"org.apache.tomcat.util.buf.UDecoder.convert(ByteChunk, EncodedSolidusHandling) UDecoder.java","17","< 0.1","4","868"
"java.util.regex.Pattern.matcher(CharSequence) Pattern.java","17","< 0.1","4","868"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode.isReleasable() AbstractQueuedSynchronizer.java","17","< 0.1","17","2811"
"org.apache.catalina.connector.Response.setContentType(String) Response.java","17","< 0.1","8","868"
"org.apache.catalina.connector.CoyoteAdapter.parsePathParameters(Request, Request) CoyoteAdapter.java","17","< 0.1","7","868"
"java.util.Calendar.setTime(Date) Calendar.java","17","< 0.1","1","189"
"java.nio.CharBuffer.rewind() CharBuffer.java","17","< 0.1","11","2604"
"java.util.TreeMap.put(Object, Object) TreeMap.java","17","< 0.1","4","1037"
"org.apache.catalina.util.SessionConfig.getSessionUriParamName(Context) SessionConfig.java","17","< 0.1","4","868"
"org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.<init>(NioEndpoint, SocketWrapperBase, SocketEvent) NioEndpoint.java","17","< 0.1","6","868"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.afterExecute(Runnable, Throwable) ThreadPoolExecutor.java","16","< 0.1","5","868"
"org.apache.coyote.AsyncStateMachine.isAsync() AsyncStateMachine.java","16","< 0.1","16","6928"
"java.nio.channels.SelectionKey.isWritable() SelectionKey.java","16","< 0.1","6","868"
"java.lang.invoke.VarHandleGuards.guard_LL_L(VarHandle, Object, Object, VarHandle$AccessDescriptor) VarHandleGuards.java","16","< 0.1","9","885"
"org.apache.catalina.connector.Response.getBytesWritten(boolean) Response.java","16","< 0.1","4","868"
"sun.nio.ch.SelectionKeyImpl.interestOps() SelectionKeyImpl.java","16","< 0.1","11","1728"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.canReacquire(AbstractQueuedSynchronizer$ConditionNode) AbstractQueuedSynchronizer.java","16","< 0.1","12","2110"
"sun.nio.cs.UTF_8$Decoder.xflow(Buffer, int, int, Buffer, int, int) UTF_8.java","16","< 0.1","7","868"
"org.apache.tomcat.util.net.NioEndpoint$Poller.timeout(int, boolean) NioEndpoint.java","15","< 0.1","9","1737"
"java.util.Calendar.setTimeInMillis(long) Calendar.java","15","< 0.1","1","201"
"sun.nio.ch.SelectionKeyImpl.translateInterestOps() SelectionKeyImpl.java","15","< 0.1","10","1737"
"java.nio.charset.CharsetDecoder.reset() CharsetDecoder.java","15","< 0.1","15","6076"
"org.apache.catalina.connector.Request.getRequest() Request.java","15","< 0.1","13","4340"
"java.util.ResourceBundle$CacheKey.getModule() ResourceBundle.java","15","< 0.1","15","6944"
"org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.unlock() ThreadPoolExecutor.java","15","< 0.1","4","868"
"org.apache.catalina.valves.AbstractAccessLogValve$HostElement.addElement(CharArrayWriter, Date, Request, Response, long) AbstractAccessLogValve.java","15","< 0.1","7","868"
"org.apache.catalina.core.StandardContext.getServletContext() StandardContext.java","15","< 0.1","15","6076"
"org.apache.catalina.realm.CombinedRealm.backgroundProcess() CombinedRealm.java","15","2","< 0.1","6"
"java.util.ResourceBundle$CacheKey.getCallerModule() ResourceBundle.java","15","< 0.1","15","6944"
"org.apache.catalina.realm.UserDatabaseRealm.backgroundProcess() UserDatabaseRealm.java","15","2","< 0.1","6"
"java.util.TreeMap$Values.iterator() TreeMap.java","15","< 0.1","6","868"
"org.apache.catalina.users.MemoryUserDatabase.backgroundProcess() MemoryUserDatabase.java","15","2","0.2","6"
"java.util.GregorianCalendar.computeFields() GregorianCalendar.java","14","< 0.1","1","199"
"javax.management.openmbean.CompositeType.isAssignableFrom(OpenType) CompositeType.java","14","0.2","3","57"
"org.apache.tomcat.util.net.SocketBufferHandler.configureReadBufferForRead() SocketBufferHandler.java","14","< 0.1","9","1728"
"org.apache.catalina.connector.Request.getServletContext() Request.java","14","< 0.1","9","1736"
"org.apache.catalina.mapper.Mapper.findIgnoreCase(Mapper$MapElement[], CharChunk) Mapper.java","14","< 0.1","5","868"
"java.util.concurrent.ScheduledThreadPoolExecutor.reExecutePeriodic(RunnableScheduledFuture) ScheduledThreadPoolExecutor.java","14","0.1","1","76"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.apparentlyFirstQueuedIsExclusive() AbstractQueuedSynchronizer.java","14","< 0.1","14","5838"
"org.apache.catalina.connector.RequestFacade.getProtocol() RequestFacade.java","14","< 0.1","6","868"
"java.util.concurrent.locks.ReentrantReadWriteLock.readLock() ReentrantReadWriteLock.java","14","< 0.1","14","5838"
"org.apache.coyote.http11.AbstractHttp11Protocol.getUseSendfile() AbstractHttp11Protocol.java","14","< 0.1","4","868"
"java.io.CharArrayWriter.writeTo(Writer) CharArrayWriter.java","14","< 0.1","4","868"
"org.apache.catalina.valves.AbstractAccessLogValve$UserElement.addElement(CharArrayWriter, Date, Request, Response, long) AbstractAccessLogValve.java","14","< 0.1","6","868"
"org.apache.catalina.core.ContainerBase.getRealmInternal() ContainerBase.java","14","< 0.1","2","240"
"javax.management.openmbean.CompositeType.isValue(Object) CompositeType.java","14","0.4","0.1","33"
"org.apache.tomcat.util.net.Acceptor.run() Acceptor.java","14","14","0.1","1"
"org.apache.coyote.http11.Http11OutputBuffer.recycle() Http11OutputBuffer.java","14","< 0.1","4","868"
"org.apache.catalina.core.ContainerBase.getClusterInternal() ContainerBase.java","14","< 0.1","2","240"
"org.apache.tomcat.util.net.SocketWrapperBase.transfer(ByteBuffer, ByteBuffer) SocketWrapperBase.java","13","< 0.1","13","3464"
"org.apache.catalina.connector.Response.isError() Response.java","13","< 0.1","9","1736"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.currentThreadShouldBeStopped() ThreadPoolExecutor.java","13","< 0.1","9","1736"
"java.lang.Thread.interrupted() Thread.java","13","< 0.1","13","5004"
